update_time,forecast_time,temperature_c,relative_humidity_pct,wind_speed_ms,point_count,weight_sum,source,model,spatial_method
2026-09-17T13:23:19+00:00,2026-09-23 13:00:00,27.47457029943,49.8416652779,1.835017018568,30,0.9999999998,Open-Meteo,ecmwf_ifs,six_district_area_weighted_mean
2026-09-17T13:23:19+00:00,2026-09-23 14:00:00,27.95579871479,45.634981244500004,1.836137504678,30,0.9999999998,Open-Meteo,ecmwf_ifs,six_district_area_weighted_mean
2026-09-17T13:23:19+00:00,2026-09-23 15:00:00,26.82285157087,36.3741267959,2.192881169161,30,0.9999999998,Open-Meteo,ecmwf_ifs,six_district_area_weighted_mean
2026-09-17T13:23:19+00:00,2026-09-23 16:00:00,26.43092169335,37.3048985138,2.226259606293,30,0.9999999998,Open-Meteo,ecmwf_ifs,six_district_area_weighted_mean
2026-09-17T13:23:19+00:00,2026-09-23 17:00:00,25.80949609113,39.5657183059,2.261469198011,30,0.9999999998,Open-Meteo,ecmwf_ifs,six_district_area_weighted_mean
2026-09-17T13:23:19+00:00,2026-09-23 18:00:00,25.017108817820002,42.5564001629,2.304096368757,30,0.9999999998,Open-Meteo,ecmwf_ifs,six_district_area_weighted_mean
2026-09-17T13:23:19+00:00,2026-09-23 19:00:00,24.23111200186,45.624493509,2.3266350299200003,30,0.9999999998,Open-Meteo,ecmwf_ifs,six_district_area_weighted_mean
2026-09-17T13:23:19+00:00,2026-09-23 20:00:00,23.50482278859,48.4304396615,2.308569810331,30,0.9999999998,Open-Meteo,ecmwf_ifs,six_district_area_weighted_mean
2026-09-17T13:23:19+00:00,2026-09-23 21:00:00,22.79295733066,51.1986306913,2.187537329669,30,0.9999999998,Open-Meteo,ecmwf_ifs,six_district_area_weighted_mean
2026-09-17T13:23:19+00:00,2026-09-23 22:00:00,21.98574598707,55.0487037723,1.956891431222,30,0.9999999998,Open-Meteo,ecmwf_ifs,six_district_area_weighted_mean
2026-09-17T13:23:19+00:00,2026-09-23 23:00:00,21.14127603864,59.222423033300004,1.689822080327,30,0.9999999998,Open-Meteo,ecmwf_ifs,six_district_area_weighted_mean
