point_id,latitude,longitude,intersect_area_km2,area_weight,grid_row_north
P001,40.2460447695421,117.42977528089888,32.79270319933339,0.0027113274638400596,708
P002,40.2460447695421,117.5561797752809,9.276271536293212,0.0007669697013237042,708
P003,40.175746002068806,117.26507713884993,0.017172518468741647,1.4198378421131918e-06,709
P004,40.175746002068806,117.3913043478261,58.98763571731803,0.004877145863065304,709
P005,40.175746002068806,117.51753155680224,80.91051791701435,0.006689747655398646,709
P006,40.175746002068806,117.6437587657784,4.898628564561214,0.0004050226076670685,709
P007,40.10544723459075,117.22689075630252,33.44964467617557,0.002765643921299232,710
P008,40.10544723459075,117.3529411764706,78.1816122793847,0.0064641195101201665,710
P009,40.10544723459075,117.47899159663865,83.89108067750966,0.0069361830169822,710
P010,40.10544723459075,117.60504201680672,74.6341256076969,0.0061708104168719715,710
P011,40.10544723459075,117.73109243697479,10.11953604200265,0.0008366914988746298,710
P012,40.03514846710795,117.18881118881119,43.094142560865166,0.0035630588776312806,711
P013,40.03514846710795,117.31468531468532,83.8588964527459,0.006933521999012014,711
P014,40.03514846710795,117.44055944055944,83.85889667356139,0.006933522017269219,711
P015,40.03514846710795,117.56643356643356,82.70858342252349,0.006838413178860875,711
P016,40.03514846710795,117.6923076923077,79.15006220314572,0.006544191740203976,711
P017,40.03514846710795,117.81818181818181,4.489845809076596,0.0003712241158211083,711
P018,39.96484969962044,117.15083798882682,31.044744165086467,0.0025668047843155073,712
P019,39.96484969962044,117.27653631284916,83.82667410017291,0.006930857828603444,712
P020,39.96484969962044,117.40223463687151,83.82667432047415,0.006930857846818131,712
P021,39.96484969962044,117.52793296089385,41.83011742831136,0.003458548248054794,712
P022,39.96484969962044,117.6536312849162,27.54008530876818,0.002277036729795402,712
P023,39.96484969962044,117.77932960893855,22.36128784107656,0.0018488495285614679,712
P024,39.89455093212825,117.11297071129707,14.345234320369347,0.0011860756812762253,713
P025,39.89455093212825,117.23849372384937,83.09358200475708,0.00687024517585131,713
P026,39.89455093212825,117.36401673640168,83.79441366522717,0.0069281905095132145,713
P027,39.89455093212825,117.48953974895397,59.80764068988207,0.004944944543432817,713
P028,39.824252164631375,117.20055710306407,48.61111948512338,0.00401920703233471,714
P029,39.824252164631375,117.3259052924791,83.7621147547104,0.006925520009231371,714
P030,39.824252164631375,117.45125348189416,83.76211497264931,0.006925520027250738,714
P031,39.824252164631375,117.57660167130919,14.950531944183464,0.0012361221828186082,714
P032,39.753953397129855,116.91237830319889,0.00811731482538517,6.711462145990539e-07,715
P033,39.753953397129855,117.16272600834492,36.15861639586392,0.0029896239139735282,715
P034,39.753953397129855,117.28789986091795,83.72977763581063,0.006922846349849239,715
P035,39.753953397129855,117.41307371349096,83.72977785324568,0.006922846367826945,715
P036,39.753953397129855,117.53824756606397,62.17064927332099,0.0051403200216488965,715
P037,39.6836546296237,116.875,33.45028990428807,0.0027656972692861677,716
P038,39.6836546296237,117.0,6.070561039228026,0.0005019189411292871,716
P039,39.6836546296237,117.125,14.444088386183179,0.0011942490161161157,716
P040,39.6836546296237,117.25,83.69740235538058,0.006920169535240636,716
P041,39.6836546296237,117.375,83.69740257230544,0.006920169553176161,716
P042,39.6836546296237,117.5,83.6974027879046,0.006920169571002075,716
P043,39.6836546296237,117.625,48.5107837152923,0.0040109111889974,716
P044,39.61335586211295,116.8377253814147,57.979737713739176,0.004793812033547143,717
P045,39.61335586211295,116.9625520110957,79.73922985604781,0.006592904602587096,717
P046,39.61335586211295,117.0873786407767,62.17797818139717,0.005140925981750024,717
P047,39.61335586211295,117.2122052704577,82.5915911883618,0.0068287401654587646,717
P048,39.61335586211295,117.3370319001387,83.6649891766278,0.006917489587167781,717
P049,39.61335586211295,117.4618585298197,83.66498939172997,0.006917489604952604,717
P050,39.61335586211295,117.58668515950069,76.45137596562495,0.006321062159589651,717
P051,39.61335586211295,117.71151178918169,5.402589421457375,0.0004466905026160493,717
P052,39.61335586211295,117.8363384188627,17.537949224795796,0.0014500519552650953,717
P053,39.54305709459761,116.8005540166205,42.125441765159785,0.0034829659052503666,718
P054,39.54305709459761,116.92520775623268,83.63253706125997,0.006914806419783815,718
P055,39.54305709459761,117.04986149584488,83.63253727982315,0.006914806437854798,718
P056,39.54305709459761,117.17451523545706,83.63253749705547,0.006914806455815743,718
P057,39.54305709459761,117.29916897506925,83.63253771298643,0.006914806473669092,718
P058,39.54305709459761,117.42382271468144,83.63253792759208,0.006914806491412862,718
P059,39.54305709459761,117.54847645429363,83.632538140878,0.006914806509047515,718
P060,39.54305709459761,117.67313019390582,68.82636394927468,0.005690619943027852,718
P061,39.54305709459761,117.797783933518,83.5176873965865,0.0069053105557756195,718
P062,39.54305709459761,117.92243767313019,31.68906408529759,0.0026200776811715117,718
P063,39.472758327077685,116.76348547717842,13.05162890563618,0.0010791193298276035,719
