point_id,latitude,longitude,intersect_area_km2,area_weight,grid_row_north
P001,38.34797804615461,114.72259810554804,2.140028269374945,0.0009483584053003737,735
P002,38.277679278560136,114.20270270270271,0.18127170471016352,8.033096911155392e-05,736
P003,38.277679278560136,114.32432432432432,23.016372155958102,0.010199757781704332,736
P004,38.277679278560136,114.44594594594595,0.08912991864721956,3.949812660069097e-05,736
P005,38.277679278560136,114.6891891891892,27.58410395541592,0.0122239585397807,736
P006,38.277679278560136,114.8108108108108,44.64590384151165,0.01978493404794904,736
P007,38.20738051096146,114.17004048582996,14.177372792386334,0.00628273506716968,737
P008,38.20738051096146,114.2914979757085,78.418367638562,0.03475127835656421,737
P009,38.20738051096146,114.41295546558705,37.345786313132145,0.016549870326224757,737
P010,38.20738051096146,114.65587044534414,22.203622998226088,0.009839586139971261,737
P011,38.20738051096146,114.77732793522267,55.285190995773696,0.024499758400290766,737
P012,38.137081743358586,114.01617250673854,10.62083840944341,0.004706648749025462,738
P013,38.137081743358586,114.13746630727763,1.7197677985940738,0.0007621190197819098,738
P014,38.137081743358586,114.25876010781671,64.09061737180423,0.02840190316887423,738
P015,38.137081743358586,114.38005390835579,82.97558183246146,0.03677081821376481,738
P016,38.137081743358586,114.50134770889488,40.38266030572971,0.017895667957935107,738
P017,38.137081743358586,114.62264150943396,18.285306695083342,0.00810317533928765,738
P018,38.137081743358586,114.74393530997304,80.32387502763277,0.03559570829921868,738
P019,38.137081743358586,114.86522911051213,0.10707865487850393,4.745214997180727e-05,738
P020,38.06678297575153,113.98384925975773,30.366050111451163,0.013456784319666154,739
P021,38.06678297575153,114.1049798115747,20.94254673640897,0.0092807373201992,739
P022,38.06678297575153,114.22611036339165,27.886125183706195,0.012357799935488937,739
P023,38.06678297575153,114.34724091520862,82.94234168587111,0.03675608776703964,739
P024,38.06678297575153,114.46837146702558,82.94234191213353,0.03675608786730835,739
P025,38.06678297575153,114.58950201884252,82.9423421372951,0.036756087967089214,739
P026,38.06678297575153,114.71063257065948,82.94234236136354,0.03675608806638565,739
P027,38.06678297575153,114.83176312247645,51.35812392754315,0.02275946967811304,739
P028,38.06678297575153,114.9528936742934,33.333957212976,0.01477201911640267,739
P029,37.996484208140316,113.95161290322581,2.8907302577018648,0.0012810337024886102,740
P030,37.996484208140316,114.0725806451613,4.32870835934746,0.0019182769757897556,740
P031,37.996484208140316,114.19354838709677,1.2453549254026155,0.0005518818737066248,740
P032,37.996484208140316,114.31451612903226,70.73974218842146,0.03134847798658541,740
P033,37.996484208140316,114.43548387096774,82.90906471614251,0.03674134100205683,740
P034,37.996484208140316,114.55645161290323,82.90906494068928,0.03674134110156524,740
P035,37.996484208140316,114.6774193548387,82.90906516415806,0.036741341200595946,740
P036,37.996484208140316,114.79838709677419,82.90906538650772,0.0367413412991307,740
P037,37.996484208140316,114.91935483870968,78.03518199773413,0.03458146876644339,740
P038,37.92618544052499,114.28187919463087,39.20514297009687,0.017373848466755926,741
P039,37.92618544052499,114.40268456375838,68.77737520534203,0.030478850585246978,741
P040,37.92618544052499,114.52348993288591,77.34618144422689,0.034276136600730436,741
P041,37.92618544052499,114.64429530201342,82.8757509641256,0.036726577936919115,741
P042,37.92618544052499,114.76510067114094,82.36734317943488,0.036501275868328964,741
P043,37.92618544052499,114.88590604026845,82.8757514065467,0.03672657813297903,741
P044,37.92618544052499,115.00671140939598,12.99906288076976,0.0057605643441368,741
P045,37.85588667290553,114.36997319034853,4.4251281062842684,0.0019610056064125487,742
P046,37.85588667290553,114.49061662198392,9.241776251864621,0.0040955142106235435,742
P047,37.85588667290553,114.6112600536193,81.70610799219472,0.03620824798796235,742
P048,37.85588667290553,114.73190348525469,59.552452885285774,0.02639080523291917,742
P049,37.85588667290553,114.85254691689008,21.729232412903883,0.009629358870816037,742
P050,37.85588667290553,114.97319034852546,24.095180533627023,0.010677834173176302,742
P051,37.785587905281965,114.57831325301204,6.019067655242966,0.0026673635505705387,743
P052,37.785587905281965,114.6987951807229,15.220080643103966,0.006744813427839924,743
