point_id,latitude,longitude,intersect_area_km2,area_weight,grid_row_north
P001,38.20738051096146,114.41295546558705,0.5065120966925956,0.0012486691593825297,737
P002,38.137081743358586,114.38005390835579,20.116689279178384,0.04959227954438393,738
P003,38.137081743358586,114.50134770889488,40.38266011098112,0.09955257255190908,738
P004,38.137081743358586,114.62264150943396,8.540921382308104,0.02105534140731774,738
P005,38.06678297575153,114.34724091520862,17.429197245672235,0.04296699173736436,739
P006,38.06678297575153,114.46837146702558,82.94234190763056,0.20447200574930202,739
P007,38.06678297575153,114.58950201884252,82.9423421328784,0.2044720063045899,739
P008,38.06678297575153,114.71063257065948,21.17166195794373,0.052193030556190345,739
P009,37.996484208140316,114.43548387096774,41.88180795151597,0.1032483177987731,740
P010,37.996484208140316,114.55645161290323,67.96773995702736,0.16755615763463047,740
P011,37.996484208140316,114.6774193548387,21.469418583382758,0.05292706932370507,740
P012,37.92618544052499,114.52348993288591,0.29026015250020726,0.0007155582324515429,741
