point_id,latitude,longitude,intersect_area_km2,area_weight,grid_row_north
P001,36.73110639044857,114.33070866141732,10.20244290206607,0.009359746983377049,758
P002,36.73110639044857,114.44881889763779,20.93083481277431,0.019202000920657443,758
P003,36.73110639044857,114.56692913385827,27.99874850845552,0.02568612286350359,758
P004,36.73110639044857,114.68503937007874,10.73746879297968,0.009850581092087737,758
P005,36.73110639044857,114.80314960629921,1.6564364615690894,0.0015196190092068439,758
P006,36.66080762276181,114.29882044560944,33.53687998260954,0.03076681871804854,759
P007,36.66080762276181,114.4167758846658,82.24779579216725,0.07545433637264023,759
P008,36.66080762276181,114.53473132372216,82.26982093933853,0.07547454229849286,759
P009,36.66080762276181,114.6526867627785,82.26982114516935,0.07547454248732256,759
P010,36.66080762276181,114.77064220183486,41.0708662242797,0.037678516796162395,759
P011,36.59050885507124,114.26701570680628,29.615651483604456,0.02716947375204411,760
P012,36.59050885507124,114.3848167539267,82.23581215776571,0.0754433425560596,760
P013,36.59050885507124,114.50261780104712,82.23581236403355,0.07544334274529023,760
P014,36.59050885507124,114.62041884816755,65.56073449163699,0.06014558403084207,760
P015,36.59050885507124,114.73821989528795,13.312620809976687,0.012213032080952774,760
P016,36.52021008737688,114.23529411764706,11.06317291334521,0.010149382877829405,761
P017,36.52021008737688,114.3529411764706,82.20176749159936,0.07541210989300925,761
P018,36.52021008737688,114.47058823529412,80.50694172156625,0.07385727243489373,761
P019,36.52021008737688,114.58823529411765,72.36766094467667,0.06639027561563943,761
P020,36.44991131967875,114.32114882506528,61.41176143443261,0.05633930562977233,762
P021,36.44991131967875,114.43864229765013,80.8183968729891,0.0741430021804037,762
P022,36.44991131967875,114.55613577023499,3.0271088391937804,0.002777077323339918,762
P023,36.44991131967875,114.67362924281984,0.11266126808014233,0.00010335573295323271,762
P024,36.37961255197688,114.28943937418514,0.09129663148206509,8.375576117497307e-05,763
P025,36.37961255197688,114.40677966101696,25.86043143495332,0.02372442535925558,763
P026,36.37961255197688,114.52411994784876,6.691102596354791,0.006138434485040408,763
