point_id,latitude,longitude,intersect_area_km2,area_weight,grid_row_north
P001,39.824252164631375,118.2033426183844,1.1961388023926107,0.0005820087690527631,714
P002,39.824252164631375,118.32869080779945,7.836321436175583,0.0038129419293542236,714
P003,39.753953397129855,118.16411682892907,27.462035536613357,0.013362283262090347,715
P004,39.753953397129855,118.28929068150208,71.32490572920757,0.03470476879708732,715
P005,39.753953397129855,118.41446453407511,0.5921711956494083,0.00028813447733575854,715
P006,39.6836546296237,118.0,21.230136115571028,0.010330009663368842,716
P007,39.6836546296237,118.125,48.12447947694146,0.023416069276955248,716
P008,39.6836546296237,118.25,83.69740407955696,0.04072489164620013,716
P009,39.6836546296237,118.375,22.96347471823558,0.01117340531650752,716
P010,39.61335586211295,117.96116504854369,22.180261406572104,0.010792314915865724,717
P011,39.61335586211295,118.08599167822469,83.66499047413649,0.040709120063041386,717
P012,39.61335586211295,118.21081830790568,83.66499068064044,0.04070912016352062,717
P013,39.61335586211295,118.33564493758668,82.79147980967882,0.04028409341432926,717
P014,39.61335586211295,118.46047156726769,8.31762866049199,0.004047132998651754,717
P015,39.54305709459761,117.92243767313019,46.15348824663643,0.02245703828701576,718
P016,39.54305709459761,118.04709141274238,83.6325390076922,0.040693330057733124,718
P017,39.54305709459761,118.17174515235457,83.63253921376203,0.040693330158001126,718
P018,39.54305709459761,118.29639889196676,83.63253941847417,0.04069333025760851,718
P019,39.54305709459761,118.42105263157895,41.13577605035945,0.020015555331212735,718
P020,39.472758327077685,117.88381742738589,43.73396165357145,0.021279762128677437,719
P021,39.472758327077685,118.00829875518673,83.60004951996956,0.040677521552299825,719
P022,39.472758327077685,118.13278008298755,83.60004972559649,0.04067752165235232,719
P023,39.472758327077685,118.25726141078839,73.6811599311918,0.03585125832232397,719
P024,39.472758327077685,118.38174273858921,59.0098383045367,0.028712590282104336,719
P025,39.402459559553236,117.59668508287292,41.96154005176361,0.02041734974589436,720
P026,39.402459559553236,117.72099447513813,37.38289280372243,0.01818950391108915,720
P027,39.402459559553236,117.84530386740332,36.029095025624045,0.0175307825513261,720
P028,39.402459559553236,117.9696132596685,83.56752205766881,0.04066169456946455,720
P029,39.402459559553236,118.0939226519337,83.56752226284875,0.04066169466929956,720
P030,39.402459559553236,118.2182320441989,42.59717650556198,0.020726633241505622,720
P031,39.402459559553236,118.34254143646409,65.19605401523287,0.03172263542375117,720
P032,39.332160792024254,117.55862068965517,24.01873983641962,0.011686868763416937,721
P033,39.332160792024254,117.68275862068965,27.166813572474794,0.01321863624420084,721
P034,39.332160792024254,117.80689655172414,12.76203616578707,0.006209661407688869,721
P035,39.332160792024254,117.93103448275862,60.687191537453714,0.029528744969506804,721
P036,39.332160792024254,118.0551724137931,83.53495687218451,0.0406458492315491,721
P037,39.332160792024254,118.17931034482758,51.185447607907115,0.024905453527720747,721
P038,39.332160792024254,118.30344827586207,7.806480618627133,0.003798422195144313,721
P039,39.332160792024254,118.42758620689655,7.157428856529284,0.0034826111735852074,721
P040,39.261862024490775,118.01652892561984,32.006544510577285,0.015573518336644701,722
P041,39.261862024490775,118.14049586776859,68.11650306714706,0.03314364689364577,722
P042,39.191563256952804,117.97799174690509,2.3245043580602602,0.0011310409104581297,723
P043,39.191563256952804,118.10178817056396,41.263535273272154,0.020077719511418096,723
